aokw	嗷
ahoj	肮
aoxd	懊
andn	鹌
aioy	暧
anmn	桉
ainy	嫒
aaky	吖
aajk	锕
aonm	媪
aisr	欸
ahpe	卬
ankd	唵
aoww	璈
aoal	奡
aoed	隩
aipy	爱
aaek	阿
aq	安全
av	按照
ap	安排
ac	按错
au	按时
aj	安静
ag	昂贵
ad	安定
aw	安慰
ax	爱惜
ab	安保
af	安分
ak	拗口
al	按理
ar	黯然
as	暗算
at	凹凸
ay	安逸
az	暗自
am	暧昧
ae	挨饿
aaba	阿爸
aadb	嗷嗷待哺
aage	阿哥
aaha	啊哈
aajj	安安静静
aala	阿拉
aamw	阿妹
aama	阿妈
aamj	阿曼
aamf	阿门
aapo	阿婆
aapp	矮矮胖胖
aaqq	安安全全
aaww	安安稳稳
aayi	阿姨
aaya	啊呀
aayo	啊哟
aaxx	安安心心
aaza	腌臜
abai	爱不爱
abbd	按兵不动
abbu	哀兵必胜
abdg	安邦定国
abdi	安步当车
abdy	阿鼻地狱
abgo	熬不过
abhz	阿布哈兹
abjp	矮半截
abjb	按部就班
ablo	阿波罗
ablk	爱别离苦
ablm	鞍不离马
abuu	爱不释手
abvu	熬不住
abvb	阿布扎比
acrk	爱才若渴
acrm	爱财如命
acuj	暗藏杀机
acxj	暗藏玄机
ader	安道尔
adic	暗渡陈仓
adl	按道理
adli	奥地利
adly	澳大利亚
adwn	安度晚年
aeby	阿尔巴尼亚
aefa	阿尔法
aejy	阿尔及利亚
aeje	阿尔及尔
aelj	爱尔兰
afet	埃菲尔铁塔
afhj	阿富汗
afti	阿凡提
afuj	安分守己
agjy	爱岗敬业
agla	安哥拉
agtk	阿根廷
aguy	熬更守夜
agve	爱国者
agvy	爱国主义
ahby	哀鸿遍野
ahgv	昂贵
ahqi	昂起
ahrj	盎然
ahri	安好如初
ahsi	盎司
ahug	安徽省
ahuz	昂首
ahve	爱好者
ahyh	昂扬
ahzh	肮脏
aiai	矮矮
aibm	癌变
aicd	爱才
aida	挨打
aidc	哀悼
aidd	爱戴
aiee	挨饿
aifa	挨罚
aifu	爱抚
aifw	爱妃
aigo	爱国
aigc	哀告
aige	挨个
aigh	爱岗
aihc	爱好
aihe	爱河
aihf	爱恨
aiho	爱火
aihu	爱护
aiiz	哀愁
aiic	爱巢
aiig	爱称
aiii	爱吃
aijb	挨近
aiji	埃及
aijl	爱将
aikj	爱看
aiku	爱哭
aijq	艾灸
ailm	爱恋
ailv	爱侣
aimu	爱慕
aima	挨骂
aimk	哀鸣
aimw	暧昧
aimb	爱民
aiph	矮胖
aiqk	爱情
aiql	矮墙
aiqp	哀切
aiqq	哀求
airf	爱人
aisi	哀思
aiti	挨踢
aitj	哀叹
aitk	爱听
aits	哀痛
aiuf	爱神
aiuh	爱上
aiui	碍事
aiuz	碍手
aive	挨着
aivg	癌症
aiwj	爱玩
aixb	爱心
aixi	爱惜
aixn	矮小
aixy	暗潮汹涌
aiya	哎呀
aiyi	爱意
aiyj	碍眼
aiyo	哎哟
aiyr	哀怨
aiys	爱用
aiyt	哀乐
aiyu	碍于
aiye	艾叶
aizi	矮子
aizg	爱憎
aizu	阿昌族
aizz	挨揍
ajah	挨家挨户
ajcb	挨肩擦背
ajle	安静了
ajlh	安家落户
ajly	安居乐业
ajmd	阿基米德
ajnf	暗箭难防
ajsr	氨基酸
ajur	暗箭伤人
akbk	爱看不看
albo	阿拉伯
albb	阿里巴巴
albl	爱理不理
albg	阿拉伯联合酋长国
albz	阿拉伯数字
alba	阿鲁巴
aldk	阿拉丁
alfp	按劳分配
alhv	安理会
alpk	奥林匹克
alqq	阿联酋
alqi	按劳取酬
alsi	安乐死
aluo	按理说
aluj	阿里山
alwo	安乐窝
amag	阿猫阿狗
amds	哀莫大于心死
amld	鞍马劳顿
amnv	爱莫能助
amrz	爱民如子
amsd	阿姆斯特丹
amvx	爱美之心
amwq	奥妙无穷
amyc	安眠药
amzi	爱面子
anan	暗暗
anbc	安保
anbj	案板
anbm	岸边
anbv	按捺不住
anby	懊恼不已
anch	暗藏
anci	按此
anco	按错
andc	暗道
andi	暗地
andj	暗淡
andk	安定
andu	安度
andy	安顿
anfa	案发
anff	安分
anfg	暗讽
anfh	安放
anfj	案犯
anfu	安抚
ange	暗格
angz	暗沟
anhc	暗号
anhd	暗害
anhe	暗合
anhj	暗含
anhl	暗黄
anhs	暗红
anhv	安徽
anhw	暗黑
ania	安插
anic	暗潮
anih	暗娼
anil	暗疮
aniu	暗处
aniy	鹌鹑
anji	按季
anjk	安静
anjm	案件
anjn	暗礁
anjp	按揭
anjr	案卷
anju	安居
anjx	安家
ankh	安康
ankv	暗亏
anli	案例
anla	安拉
anle	安乐
anlk	按铃
anlm	暗恋
anlq	暗流
anlv	暗绿
anmb	安民
anma	鞍马
anmf	暗门
anmm	安眠
anmo	按摩
annq	按钮
anna	按捺
anng	安能
annk	安宁
annm	按年
anpd	安排
anpw	安培
anqb	安寝
anqi	按期
anqk	案情
anqr	安全
anri	按日
anrj	安然
anrz	按揉
ansr	暗算
anso	暗锁
antd	安泰
antj	暗探
anto	安妥
antz	案头
anui	暗示
anua	暗杀
anuc	暗哨
anuj	鞍山
anue	安设
anuf	安神
anug	安生
anuh	岸上
anuo	按说
anuu	谙熟
anuv	安睡
anvl	安装
anvc	按照
anve	按着
anvi	安置
anvo	安卓
anvs	暗中
anvu	按住
anww	安慰
anwf	安稳
anxb	安心
anxi	安息
anxl	安详
anxm	暗线
anxn	暗笑
anxx	按下
anya	按压
anye	暗夜
anyi	安逸
anyk	暗影
anyt	按月
anyu	暗语
anzi	案子
anzh	安葬
anzo	安坐
aoao	嗷嗷
aoan	傲岸
aocc	凹槽
aodc	熬到
aodi	奥迪
aogo	熬过
aogu	傲骨
aohv	懊悔
aohf	凹痕
aoig	熬成
aokz	拗口
aomj	傲慢
aomf	澳门
aomi	奥秘
aomn	奥妙
aonc	懊恼
aoqi	傲气
aorf	傲人
aosh	懊丧
aoth	熬汤
aotu	凹凸
aoui	傲视
aouu	奥数
aovz	澳洲
aovj	鏖战
aovi	熬制
aovu	熬煮
aoxl	翱翔
aoxm	凹陷
aoyc	熬药
aoye	熬夜
aoyy	奥运
aoyi	奥义
aoyr	澳元
aoyz	遨游
aoxx	凹下
apld	安贫乐道
aqdy	安全第一
aqhd	爱琴海
aqgj	安全感
aqju	安全局
aqmh	鞍前马后
aqrm	爱钱如命
aqpm	爱情片
artl	傲然挺立
artu	安如泰山
arus	黯然失色
aruu	黯然神伤
arwy	安然无恙
arxh	黯然销魂
aryl	傲然屹立
asbj	阿塞拜疆
asey	埃塞俄比亚
asjm	爱斯基摩
aska	奥斯卡
aslu	奥斯陆
aspl	阿司匹林
asqb	暗送秋波
atbp	凹凸不平
atkq	暗通款曲
atjk	凹透镜
atsj	按图索骥
atug	安徒生
atyj	哀痛欲绝
auaj	碍手碍脚
aubu	爱说不说
aukb	昂首阔步
aulm	安身立命
auma	阿诗玛
auny	爱沙尼亚
auqx	傲视群雄
autx	昂首挺胸
autq	唉声叹气
auvd	安身之地
auvl	安史之乱
auvi	安身之处
avbj	安装版
avew	安枕而卧
avff	安知非福
avms	暗中摸索
avrs	安之若素
avwy	安枕无忧
avyu	爱之欲其生
awhv	奥委会
awjw	爱屋及乌
awtr	暗无天日
axbx	爱信不信
axcz	暗箱操作
axfp	按需分配
axhp	按下葫芦起来瓢
axjl	爱新觉罗
axuy	暗香疏影
axym	爱惜羽毛
ayhv	奥运会
ayst	爱因斯坦
ayvv	安营扎寨
ayxv	安于现状
azbk	艾滋病
azfm	爱憎分明
azpc	腌臜泼才
b	不
bak	吧
bu	部
bc	报
bf	本
bww	备
bwl	北
bcby	宝
bcr	保
bn	表
bj	办
bk	并
bi	比
buv	步
ba	把
bnm	标
bw	被
bp	别
bmw	变
bda	百
bizt	逼
bid	必
bcb	包
buu	布
bap	八
bmr	便
bjp	版
bm	边
bkb	病
bd	白
bav	巴
basl	巴
bjd	半
bjw	班
bod	波
bms	编
bkq	兵
bup	补
bh	帮
bip	币
biv	笔
bou	博
bjv	般
bwr	倍
bof	播
bmz	遍
bjm	板
bibu	毕
bdk	败
bihb	秘
bbb	宾
bwlo	背
bdf	摆
bkd	冰
biz	避
bco	暴
bim	闭
bfv	笨
bfd	奔
bwm	杯
bjb	颁
bjr	伴
boul	勃
bo	拨
baf	拔
bcos	胞
bwkr	贝
bcc	薄
boc	薄
bhf	邦
bdrb	伯
bor	伯
bch	爆
bb	滨
bow	玻
bcu	饱
biu	壁
biut	壁
buf	捕
bcf	抱
bdu	拜
bwfi	辈
bjf	搬
bofc	搏
bwf	悲
bcrt	堡
bur	堡
bbw	斌
bbwv	斌
bhmf	榜
bwu	碑
bat	坝
bml	辩
bab	爸
bkuk	屏
bdm	柏
bom	柏
bodb	泊
bovb	舶
butf	埔
bay	霸
bidc	弊
bii	彼
bas	罢
biw	碧
bce	剥
boe	剥
bodl	渤
bku	饼
bbm	彬
bkh	炳
bjww	斑
bizl	鼻
bca	鲍
bmg	鞭
bhm	棒
biuo	臂
bwuo	臂
bjfd	扮
bbdr	濒
bkp	秉
bol	卜
bul	卜
bgb	甭
bgu	泵
bmk	贬
bnh	彪
bho	膀
bka	丙
but	埠
bomx	驳
bhj	镑
bhjf	镑
bhs	绑
bcou	曝
bhr	傍
bac	芭
bge	崩
bhu	磅
bovc	簿
buvc	簿
bpda	鳖
buk	哺
bux	怖
bic	蔽
bmkc	匾
baz	跋
bfc	苯
bccm	葆
bcd	瀑
bcv	豹
bafb	扒
bbd	殡
bakb	叭
bwp	卑
booz	脖
bidb	泌
bgi	蚌
bhi	蚌
bwx	悖
big	庇
bjfb	拌
bmh	扁
bcbd	刨
bcw	褒
bjfy	扳
bibl	痹
bbs	缤
bjl	瓣
boo	膊
bwwx	惫
bkf	摒
bib	毙
bpd	憋
bg	蹦
bjt	坂
bkm	柄
bovy	簸
bigg	弼
bocy	菠
bag	靶
bje	阪
bouc	礴
bgz	迸
bjs	绊
bgs	绷
bhy	谤
bcy	雹
bdr	佰
babb	疤
bov	箔
bwc	蓓
bipv	匕
bike	鄙
bchs	炮
bie	陛
bba	鬓
bmdx	卞
bbmb	槟
bnj	镖
bhme	梆
bczs	孢
bipu	裨
bduu	掰
boj	铂
boct	蕃
bmd	汴
bccs	苞
bnp	裱
bwe	陂
bcrh	煲
bavb	笆
buj	钚
bmlu	辫
bowq	亳
biur	贲
bal	耙
bojb	钵
bhd	浜
bhdb	浜
bob	帛
bidw	敝
baa	鲅
bwj	钡
bwq	狈
bpb	瘪
bdkr	呗
bwk	呗
bmu	砭
bkw	禀
bno	膘
bnq	飙
bicb	蓖
bam	粑
bae	岜
bwh	焙
bouu	擘
bcp	褓
bnjh	镳
bouz	饽
bmc	苄
bbf	摈
boz	跛
bad	灞
bbo	膑
bikb	吡
bmic	蝙
bdfu	捭
bivb	篦
bgk	嘣
bojd	钹
bir	俾
bij	铋
bdh	稗
bjjy	钣
bhc	蒡
bhcf	蒡
bwuk	碚
baj	钯
bjby	瘢
bnn	婊
bpdr	蹩
bibb	毖
bivu	筚
bcz	趵
bicz	荸
bicu	薜
bin	婢
boum	檗
bik	哔
bukb	卟
bma	鳊
bkbe	邴
bnmx	骠
bmsc	弁
bbwd	玢
bfj	锛
bidl	濞
bbj	镔
buz	逋
bafd	捌
bih	秕
bix	愎
bfs	畚
binb	妣
bnjs	飑
bbe	豳
bbg	髌
bnmu	杓
bguw	甏
bivl	箅
bbr	傧
bok	啵
boun	鹁
buo	晡
bwgu	庳
bigu	髀
bwgy	鞴
bit	畀
bidm	滗
bmp	褊
bacd	菝
bagd	魃
bjbw	癍
bfb	坌
bfdl	夯
biq	狴
biun	嬖
bmuc	碥
bna	鳔
buyn	醭
bwuj	鐾
bmx	忭
bnb	瘭
bozk	踣
bgj	镚
bgp	祊
boa	鲌
bamb	朳
bfn	犇
ban	妭
bao	胈
bayb	羓
baab	鲃
bbbe	邠
bcms	枹
bfm	栟
bgw	琫
bhw	玤
bhmk	棓
bht	塝
bhff	搒
bikr	赑
bibt	坒
birb	佖
bibe	邲
biy	诐
biwb	珌
bixy	觱
biwy	觱
biay	觱
bia	鲾
bjmb	柈
bjoy	昄
bjdy	湴
bjgb	靽
bko	昺
bki	蛃
bmf	抃
bmo	昪
bmcc	萹
bnr	俵
bnoy	脿
bnc	蔈
bnhx	熛
bnrh	儦
bnch	藨
boar	僰
boub	砵
bokz	哱
bomz	桲
boab	鲌
boet	嶓
bojc	镈
boh	馞
buc	蔀
bwmu	椑
bwmy	糒
bomc	欂
bua	不
bfa	本
bwlb	北
bcrm	保
bjld	办
buvp	步
bwpy	被
bmwy	变
bdab	百
bpk	别
bwwt	备
bcbs	包
bapn	八
bmrg	便
bjpy	版
bmzl	边
bfdc	奔
bcfs	抱
bwfx	悲
burt	堡
batr	坝
bkbb	病
bavv	巴
body	波
bkqb	兵
bhfj	帮
bipj	币
bwrk	倍
boft	播
bdkw	败
bdfs	摆
bjbr	颁
bjrb	伴
bofd	拨
bccc	薄
bocc	薄
bhfe	邦
borb	伯
bowy	玻
bcus	饱
bdmb	柏
bomb	柏
bayo	霸
biiy	彼
bass	罢
bced	剥
boed	剥
bbmp	彬
bkhb	炳
bcas	鲍
bkpn	秉
bold	卜
bguu	泵
bmkf	贬
bnhp	彪
bhof	膀
bhse	绑
bacb	芭
bgeo	崩
buxj	怖
bicw	蔽
bazd	跋
bfcb	苯
bbdb	殡
bwpu	卑
bgif	蚌
bcwy	褒
bbsb	缤
booc	膊
bkfk	摒
bpdx	憋
bgzo	蹦
bagb	靶
bgzk	迸
bjsb	绊
bgso	绷
bhyf	谤
bgby	甭
bcys	雹
bwck	蓓
biet	陛
bbab	鬓
bmdb	汴
bnpy	裱
bwey	陂
bobj	帛
baad	鲅
bwjr	钡
bpbb	瘪
bkwx	禀
bnox	膘
bnqx	飙
baeb	岜
bwhk	焙
bmcb	苄
bbfb	摈
bozy	跛
bado	灞
bbob	膑
bgko	嘣
bajb	钯
binu	婢
biku	哔
bmac	鳊
bfjc	锛
buzf	逋
bbeu	豳
bbgb	髌
bbrb	傧
boky	啵
buof	晡
bitl	畀
bfbt	坌
biqt	狴
bnax	鳔
bnbx	瘭
bgjo	镚
bgpf	祊
band	妭
baod	胈
bgwl	琫
bhwf	榜文
bhtf	塝
biat	鲾
bkob	昺
bkib	蛃
bmfb	抃
bmoc	昪
bnry	俵
bncx	蔈
bohz	馞
buad	不
bfaa	本
bpkd	别
bijn	比较
bx	必须
bt	不同
bv	保证
bq	并且
by	必要
bz	不再
bs	比赛
bl	本来
br	不然
be	不饿
baba	爸爸
babc	八宝
babd	八百
babi	芭比
babk	把柄
bacc	拔草
badc	霸道
badn	拔掉
badz	巴豆
bael	北爱尔兰
bafg	把风
bafh	八方
bagc	拔高
bage	八个
bagr	把关
bags	罢工
bagu	八股
bagx	八卦
bagl	扒光
bahf	疤痕
bahe	拔河
bahu	跋扈
bahl	八荒
bahx	不安好心
baiu	拔出
baie	扒车
baig	八成
baih	靶场
baii	把持
baji	吧唧
bajm	拔尖
bajn	八角
bajp	巴结
bake	罢课
baks	把控
bala	扒拉
balb	巴林
bale	罢了
bali	巴黎
balu	八路
balw	芭蕾
bama	爸妈
bamc	拔毛
bamd	把脉
bamf	把门
bamm	罢免
bapi	扒皮
baq	不安全
baqr	霸权
baqi	霸气
baqm	八千
basd	罢赛
basv	八岁
batd	吧台
batm	八天
batv	拔腿
baue	跋涉
baui	八十
bauu	巴蜀
bauz	把手
bave	八折
bavh	巴掌
bavj	霸占
bavu	霸主
bawo	把握
bawf	把稳
bawh	霸王
bawj	把玩
baxb	靶心
baxi	巴西
baxm	八仙
baxq	罢休
baxx	拔下
baxy	八旬
baya	拔牙
baye	霸业
bayi	八一
bayt	八月
bazi	八字
bazu	保安族
bbbi	并不比
bbbb	宾
bbbk	不卑不亢
bbbd	不比不知道
bbdc	办不到
bbde	巴不得
bbdn	百般刁难
bbdv	不必当真
bbdy	逼不得已
bbds	巴巴多斯
bbff	缤纷
bbgr	宾馆
bbhd	滨海
bbhe	滨河
bbig	办不成
bbiy	百步穿杨
bbjl	滨江
bbjn	鬓角
bbju	比比皆是
bbjx	步步惊心
bbjb	步步紧逼
bbko	不包括
bbke	宾客
bbku	必不可少
bbl	八百里
bblb	濒临
bbli	宾利
bblm	殡殓
bbly	巴比伦
bblx	便把令来行
bbmc	鬓毛
bbmm	爸爸妈妈
bbpg	宾朋
bbpp	白白胖胖
bbqq	北半球
bbqi	摈弃
bbrd	兵败如山倒
bbth	棒棒糖
bbtt	蹦蹦跳跳
bbui	并不是
bbuu	并不是说
bbuh	比不上
bbum	帮不上忙
bbvz	八宝粥
bbvd	并不知道
bbvj	八拜之交
bbvu	宾主
bbvw	不辨真伪
bbvy	不白之冤
bbwn	被逼无奈
bbwj	北部湾
bbww	濒危
bbwx	白璧微瑕
bbwy	步步为营
bbxr	兵不血刃
bbxy	并不需要
bbyc	不必要
bbyh	北冰洋
bbyl	彬彬有礼
bbyu	宾语
bbyv	兵不厌诈
bbyd	并不一定
bbyy	巴布亚新几内亚
bbzi	半辈子
bbzh	殡葬
bbzy	不必在意
bcan	保安
bcbc	宝宝
bcbf	保本
bcbi	包庇
bcbj	包办
bcbk	刨冰
bcbm	褒贬
bcbn	报表
bcbw	宝贝
bcch	爆仓
bccj	饱餐
bcco	报错
bccy	保存
bccd	包菜
bcda	报答
bcdc	报道
bcdi	保底
bcdj	保单
bcdk	保定
bcdm	宝典
bcdp	暴跌
bcds	暴动
bcdu	报毒
bcen	报恩
bceb	不辞而别
bcfa	爆发
bcfg	暴风
bcfh	包房
bcfu	报复
bcfw	报废
bcfy	不测风云
bcgc	报告
bcgd	宝盖
bcge	饱嗝
bcgj	包干
bcgl	曝光
bcgm	本草纲目
bcgo	包裹
bcgr	保管
bcgs	包公
bcgu	包谷
bcgv	宝贵
bche	饱和
bchf	抱恨
bchj	包含
bchr	包换
bchu	保护
bchx	包藏祸心
bcia	宝刹
bcic	爆炒
bcie	包车
bcih	包场
bcii	保持
bciu	爆出
bciz	报酬
bcjb	抱紧
bcjd	不存芥蒂
bcji	宝鸡
bcjk	报警
bcjl	褒奖
bcjm	保健
bcjp	保洁
bcju	保举
bcjx	报价
bcjy	暴君
bcko	包括
bckc	报考
bckj	报刊
bcke	剥壳
bcks	暴恐
bckr	病从口入
bcki	病从口入
bcku	宝库
bcl	不错了
bcle	报了
bclg	爆冷
bcli	暴力
bclj	包揽
bclk	不辞劳苦
bcln	爆料
bclo	包罗
bclp	爆裂
bclq	保留
bclr	暴乱
bclu	暴露
bclw	堡垒
bcma	宝马
bcmb	百辞莫辩
bcmi	保密
bcmj	饱满
bcmk	报名
bcmo	薄膜
bcmu	保姆
bcmw	胞妹
bcnr	保暖
bcnt	暴虐
bcnu	暴怒
bcpg	爆棚
bcpj	报盘
bcpi	报批
bcpn	包票
bcpm	薄片
bcpo	爆破
bcpw	包赔
bcqm	抱歉
bcqi	抱起
bcqk	报请
bcqr	保全
bcqu	抱屈
bcrf	保人
bcrs	包容
bcss	报送
bcsh	报丧
bcsi	暴死
bcth	煲汤
bcta	宝塔
bctd	爆胎
bctj	报摊
bctk	报亭
bctn	暴跳
bctr	抱团
bctu	暴徒
bctz	包头
bcud	暴晒
bcue	报社
bcuf	报审
bcuh	报上
bcui	宝石
bcuj	宝山
bcuq	抱残守缺
bcuu	报数
bcuv	报税
bcuz	保守
bcva	爆炸
bcve	抱着
bcvf	抱枕
bcvg	保证
bcvh	保障
bcvi	报纸
bcvj	报站
bcvl	包装
bcvs	保重
bcvu	抱住
bcvy	保准
bcvz	煲粥
bcwf	保温
bcwn	博茨瓦纳
bcwu	宝物
bcww	包围
bcxb	报信
bcxi	报喜
bcxk	暴行
bcxl	包厢
bcxm	保险
bcxn	报销
bcxq	保修
bcxs	胞兄
bcxt	暴雪
bcxx	包下
bcya	龅牙
bcyh	保养
bcyi	报以
bcyk	报应
bcyr	抱怨
bcyt	包月
bcyu	暴雨
bcyz	保佑
bcza	包扎
bczc	暴躁
bczg	暴增
bczh	宝藏
bczi	包子
bczo	宝座
bczu	包租
bdb	不得不
bdbc	百宝
bdbd	拜拜
bdbi	败笔
bdbj	白班
bdbk	百病
bdbl	宝刀不老
bdbm	百变
bdbp	拜别
bdbq	百毒不侵
bdbt	不得不低头
bdbu	摆布
bdbw	百倍
bdbx	不大不小
bdby	百读不厌
bdcd	白菜
bdcc	百草
bdcu	白醋
bddj	不单单
bddc	拜倒
bddd	白带
bddi	白底
bddk	白丁
bddm	白点
bdds	摆动
bddt	不登大雅之堂
bddu	百度
bdev	不得而知
bdei	背道而驰
bdeq	拔地而起
bdfa	白发
bdff	百分
bdfh	拜访
bdfj	白饭
bdfo	拜佛
bdfw	白费
bdfg	白癜风
bdgj	白干
bdgs	白宫
bdge	白鸽
bdgl	白光
bdgr	百官
bdgo	白果
bdgu	白骨
bdhc	摆好
bdhe	百合
bdhk	败坏
bdho	百货
bdhs	不得好死
bdhu	白虎
bdhv	拜会
bdhx	白话
bdij	不动产
bdii	白痴
bdih	不到长城非好汉
bdir	百川
bdiu	摆出
bdj	不对劲
bdjb	白金
bdjg	兵多将广
bdji	败绩
bdjk	白净
bdjm	摆件
bdjq	白酒
bdjr	白卷
bdju	败局
bdjx	败家
bdjy	败军
bdjw	不懂就问
bdkd	掰开
bdke	百科
bdkh	遍地开花
bdkn	不大可能
bdko	摆阔
bdln	不得了
bdli	背地里
bdle	白了
bdlg	布达拉宫
bdlk	白领
bdlm	白脸
bdll	不得了了
bdlo	败落
bdlu	败露
bdlw	败类
bdma	白马
bdmc	白猫
bdmh	白忙
bdmi	百米
bdmj	摆满
bdmk	摆明
bdmm	白面
bdmn	白描
bdmo	白沫
bdmd	不达目的
bdnm	百年
bdnf	白嫩
bdnn	百鸟
bdns	摆弄
bdnl	表达能力
bdpk	摆平
bdpu	摆谱
bdq	不定期
bdqf	不得其法
bdql	百强
bdqs	不得其所
bdqx	北斗七星
bdrf	白人
bdri	白日
bdrx	不得人心
bdrz	白肉
bdru	不动如山
bdsr	不打算
bdse	白色
bdsi	冰冻三尺
bdsh	冰冻三尺
bdss	白送
bdsu	败诉
bdsv	百岁
bdtd	百态
bdth	白糖
bdtj	摆摊
bdtm	白天
bdtn	白条
bdto	拜托
bdtu	白兔
bdtv	败退
bdtz	白头
bdtg	不断提高
bdti	拔得头筹
bdua	白纱
bdue	摆设
bduh	摆上
bdui	拜师
bduj	拜山
bduo	白说
bdus	不动声色
bduv	不得善终
bduz	拜寿
bdvf	别当真
bdvc	百兆
bdve	摆着
bdvg	摆正
bdvh	败仗
bdvi	白纸
bdvz	白昼
bdvd	不懂装懂
bdw	本单位
bdwj	百万
bdwl	宝刀未老
bdww	百位
bdx	北斗星
bdxi	白皙
bdxk	百姓
bdxm	白线
bdxp	拜谢
bdxt	白雪
bdxv	拔刀相助
bdy	不等于
bdyb	白银
bdyc	白药
bdyh	白羊
bdyi	不得已
bdyj	白眼
bdyl	弊大于利
bdyr	百元
bdyu	白玉
bdyv	步调一致
bdyy	白云
bdyk	不答应
bdz	半吊子
bdzd	摆在
bdzi	白字
bdzo	白做
bdzu	白族
bdzv	不打自招
bdzz	败走
bebj	避而不见
bebt	避而不谈
befm	不二法门
begj	巴尔干
bels	白俄罗斯
beuk	布尔什维克
bevx	不二之选
bevk	巴尔扎克
bfan	本案
bfbm	不方便
bfbf	笨笨
bfbn	本表
bfbo	奔波
bfbu	本部
bfbd	百分百
bfbi	百分比
bfbv	百发百中
bfcc	白发苍苍
bfci	本次
bfcz	不复存在
bfcu	不负此生
bfdh	本当
bfdi	本地
bfdj	笨蛋
bfdx	百废待兴
bfff	本分
bffh	奔放
bffu	奔赴
bfgd	本该
bfgo	本国
bfhc	百分号
bfhh	本行
bfhu	暴发户
bfii	奔驰
bfih	本场
bfil	不费吹灰之力
bfiu	奔出
bfjb	本金
bfji	本季
bfjp	本届
bfjq	本就
bfjx	本家
bfke	本科
bfkj	本刊
bfku	白费口舌
bfld	本来
bflk	本领
bflq	白费力气
bflw	本类
bfly	本轮
bfmk	本名
bfmf	本门
bfng	本能
bfnm	本年
bfnn	笨鸟
bfpc	奔跑
bfpn	本票
bfq	不服气
bfqb	不分青红皂白
bfqi	本期
bfqm	本钱
bfqr	不乏其人
bfrf	本人
bfri	本日
bfse	本色
bfsh	奔丧
bfst	不负所托
bftg	奔腾
bftc	奔逃
bfti	本体
bftm	本田
bftn	本条
bftu	本土
bfty	悲愤填膺
bfuo	比方说
bfuf	本身
bfug	本省
bfui	本事
bfur	贲
bfuh	不负韶华
bfvb	百分之百
bfve	本着
bfvi	本质
bfvj	本站
bfvo	笨拙
bfvs	笨重
bfvt	不法之徒
bfvu	笨猪
bfvw	不负众望
bfvy	百分之一
bfvz	本周
bfwf	本文
bfwu	本无
bfww	本位
bfx	不放心
bfxi	本息
bfxj	白费心机
bfxk	本性
bfxl	本想
bfxn	本校
bfxv	不分轩轾
bfxw	不法行为
bfy	暴风雨
bfye	本页
bfyi	本意
bfyk	本应
bfyr	本源
bfyt	本月
bfyz	不费一兵一卒
bfze	不负责
bfzz	奔走
bfzi	本子
bfzr	不负责任
bfzl	不放在眼里
bgbd	半工半读
bgbg	不管不顾
bgbj	不干不净
bgbi	笔耕不辍
bgbl	包工包料
bgbu	蚌埠
bgdh	不敢当
bgda	蹦跶
bgdd	绷带
bgdi	蹦迪
bgdr	绷断
bgdt	不共戴天
bgdj	半个多世纪
bgee	不过尔尔
bgfa	迸发
bggr	甭管
bggt	不敢苟同
bghk	崩坏
bgil	蹦床
bgjk	白骨精
bgjb	绷紧
bgji	蹦极
bgjj	百感交集
bgjm	不甘寂寞
bgjn	不干胶
bgkv	崩溃
